_input,_num,_widgetName,_source,_resultNumber,_pageUrl,course_num,course_num/_source,course_num/_title,course_num/_text,course_name,course_name/_source,course_name/_title,course_name/_text,level,level/_source,level/_title,level/_text
webpage/url:http://ocw.mit.edu/courses/|,95,MITcourseware,MITcourseware,95,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/anthropology/21a-226-ethnic-and-national-identity-fall-2011,/courses/anthropology/21a-226-ethnic-and-national-identity-fall-2011,,21A.226,http://ocw.mit.edu/courses/anthropology/21a-226-ethnic-and-national-identity-fall-2011,/courses/anthropology/21a-226-ethnic-and-national-identity-fall-2011,,Ethnic and National Identity,http://ocw.mit.edu/courses/anthropology/21a-226-ethnic-and-national-identity-fall-2011,/courses/anthropology/21a-226-ethnic-and-national-identity-fall-2011,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,96,MITcourseware,MITcourseware,96,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/anthropology/21a-230j-the-contemporary-american-family-spring-2004,/courses/anthropology/21a-230j-the-contemporary-american-family-spring-2004,,21A.230J,http://ocw.mit.edu/courses/anthropology/21a-230j-the-contemporary-american-family-spring-2004,/courses/anthropology/21a-230j-the-contemporary-american-family-spring-2004,,The Contemporary American Family,http://ocw.mit.edu/courses/anthropology/21a-230j-the-contemporary-american-family-spring-2004,/courses/anthropology/21a-230j-the-contemporary-american-family-spring-2004,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,97,MITcourseware,MITcourseware,97,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/anthropology/21a-231j-gender-sexuality-and-society-spring-2006,/courses/anthropology/21a-231j-gender-sexuality-and-society-spring-2006,,21A.231J,http://ocw.mit.edu/courses/anthropology/21a-231j-gender-sexuality-and-society-spring-2006,/courses/anthropology/21a-231j-gender-sexuality-and-society-spring-2006,,Gender Sexuality and Society,http://ocw.mit.edu/courses/anthropology/21a-231j-gender-sexuality-and-society-spring-2006,/courses/anthropology/21a-231j-gender-sexuality-and-society-spring-2006,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,98,MITcourseware,MITcourseware,98,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/anthropology/21a-232j-rethinking-the-family-sex-and-gender-fall-2010,/courses/anthropology/21a-232j-rethinking-the-family-sex-and-gender-fall-2010,,21A.232J,http://ocw.mit.edu/courses/anthropology/21a-232j-rethinking-the-family-sex-and-gender-fall-2010,/courses/anthropology/21a-232j-rethinking-the-family-sex-and-gender-fall-2010,,Rethinking the Family Sex and Gender,http://ocw.mit.edu/courses/anthropology/21a-232j-rethinking-the-family-sex-and-gender-fall-2010,/courses/anthropology/21a-232j-rethinking-the-family-sex-and-gender-fall-2010,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,99,MITcourseware,MITcourseware,99,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/anthropology/21a-235-american-dream-exploring-class-in-the-u-s-spring-2007,/courses/anthropology/21a-235-american-dream-exploring-class-in-the-u-s-spring-2007,,21A.235,http://ocw.mit.edu/courses/anthropology/21a-235-american-dream-exploring-class-in-the-u-s-spring-2007,/courses/anthropology/21a-235-american-dream-exploring-class-in-the-u-s-spring-2007,,American Dream: Exploring Class in the U.S.,http://ocw.mit.edu/courses/anthropology/21a-235-american-dream-exploring-class-in-the-u-s-spring-2007,/courses/anthropology/21a-235-american-dream-exploring-class-in-the-u-s-spring-2007,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,100,MITcourseware,MITcourseware,100,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/anthropology/21a-240-race-and-science-spring-2004,/courses/anthropology/21a-240-race-and-science-spring-2004,,21A.240,http://ocw.mit.edu/courses/anthropology/21a-240-race-and-science-spring-2004,/courses/anthropology/21a-240-race-and-science-spring-2004,,Race and Science,http://ocw.mit.edu/courses/anthropology/21a-240-race-and-science-spring-2004,/courses/anthropology/21a-240-race-and-science-spring-2004,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,101,MITcourseware,MITcourseware,101,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/anthropology/21a-245j-power-interpersonal-organizational-and-global-dimensions-fall-2005,/courses/anthropology/21a-245j-power-interpersonal-organizational-and-global-dimensions-fall-2005,,21A.245J,http://ocw.mit.edu/courses/anthropology/21a-245j-power-interpersonal-organizational-and-global-dimensions-fall-2005,/courses/anthropology/21a-245j-power-interpersonal-organizational-and-global-dimensions-fall-2005,,Power: Interpersonal Organizational and Global Dimensions,http://ocw.mit.edu/courses/anthropology/21a-245j-power-interpersonal-organizational-and-global-dimensions-fall-2005,/courses/anthropology/21a-245j-power-interpersonal-organizational-and-global-dimensions-fall-2005,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,102,MITcourseware,MITcourseware,102,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/anthropology/21a-260-culture-embodiment-and-the-senses-fall-2005,/courses/anthropology/21a-260-culture-embodiment-and-the-senses-fall-2005,,21A.260,http://ocw.mit.edu/courses/anthropology/21a-260-culture-embodiment-and-the-senses-fall-2005,/courses/anthropology/21a-260-culture-embodiment-and-the-senses-fall-2005,,Culture Embodiment and the Senses,http://ocw.mit.edu/courses/anthropology/21a-260-culture-embodiment-and-the-senses-fall-2005,/courses/anthropology/21a-260-culture-embodiment-and-the-senses-fall-2005,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,103,MITcourseware,MITcourseware,103,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/anthropology/21a-265-food-and-culture-spring-2011,/courses/anthropology/21a-265-food-and-culture-spring-2011,,21A.265,http://ocw.mit.edu/courses/anthropology/21a-265-food-and-culture-spring-2011,/courses/anthropology/21a-265-food-and-culture-spring-2011,,Food and Culture,http://ocw.mit.edu/courses/anthropology/21a-265-food-and-culture-spring-2011,/courses/anthropology/21a-265-food-and-culture-spring-2011,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,104,MITcourseware,MITcourseware,104,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/anthropology/21a-270-anthropology-through-speculative-fiction-fall-2009,/courses/anthropology/21a-270-anthropology-through-speculative-fiction-fall-2009,,21A.270,http://ocw.mit.edu/courses/anthropology/21a-270-anthropology-through-speculative-fiction-fall-2009,/courses/anthropology/21a-270-anthropology-through-speculative-fiction-fall-2009,,Anthropology Through Speculative Fiction,http://ocw.mit.edu/courses/anthropology/21a-270-anthropology-through-speculative-fiction-fall-2009,/courses/anthropology/21a-270-anthropology-through-speculative-fiction-fall-2009,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,105,MITcourseware,MITcourseware,105,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/anthropology/21a-302j-dilemmas-in-bio-medical-ethics-playing-god-or-doing-good-fall-2013,/courses/anthropology/21a-302j-dilemmas-in-bio-medical-ethics-playing-god-or-doing-good-fall-2013,,21A.302J,http://ocw.mit.edu/courses/anthropology/21a-302j-dilemmas-in-bio-medical-ethics-playing-god-or-doing-good-fall-2013,/courses/anthropology/21a-302j-dilemmas-in-bio-medical-ethics-playing-god-or-doing-good-fall-2013,,Dilemmas in Bio-Medical Ethics: Playing God or Doing Good?,http://ocw.mit.edu/courses/anthropology/21a-302j-dilemmas-in-bio-medical-ethics-playing-god-or-doing-good-fall-2013,/courses/anthropology/21a-302j-dilemmas-in-bio-medical-ethics-playing-god-or-doing-good-fall-2013,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,106,MITcourseware,MITcourseware,106,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/anthropology/21a-303j-anthropology-of-biology-fall-2013,/courses/anthropology/21a-303j-anthropology-of-biology-fall-2013,,21A.303J,http://ocw.mit.edu/courses/anthropology/21a-303j-anthropology-of-biology-fall-2013,/courses/anthropology/21a-303j-anthropology-of-biology-fall-2013,,Anthropology of Biology,http://ocw.mit.edu/courses/anthropology/21a-303j-anthropology-of-biology-fall-2013,/courses/anthropology/21a-303j-anthropology-of-biology-fall-2013,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,107,MITcourseware,MITcourseware,107,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/science-technology-and-society/sts-330-history-and-anthropology-of-medicine-and-biology-spring-2013,/courses/science-technology-and-society/sts-330-history-and-anthropology-of-medicine-and-biology-spring-2013,,21A.319,http://ocw.mit.edu/courses/science-technology-and-society/sts-330-history-and-anthropology-of-medicine-and-biology-spring-2013,/courses/science-technology-and-society/sts-330-history-and-anthropology-of-medicine-and-biology-spring-2013,,History and Anthropology of Medicine and Biology,http://ocw.mit.edu/courses/science-technology-and-society/sts-330-history-and-anthropology-of-medicine-and-biology-spring-2013,/courses/science-technology-and-society/sts-330-history-and-anthropology-of-medicine-and-biology-spring-2013,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,108,MITcourseware,MITcourseware,108,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/anthropology/21a-336-marketing-microchips-and-mcdonalds-debating-globalization-spring-2004,/courses/anthropology/21a-336-marketing-microchips-and-mcdonalds-debating-globalization-spring-2004,,21A.336,http://ocw.mit.edu/courses/anthropology/21a-336-marketing-microchips-and-mcdonalds-debating-globalization-spring-2004,/courses/anthropology/21a-336-marketing-microchips-and-mcdonalds-debating-globalization-spring-2004,,Marketing Microchips and McDonalds: Debating Globalization,http://ocw.mit.edu/courses/anthropology/21a-336-marketing-microchips-and-mcdonalds-debating-globalization-spring-2004,/courses/anthropology/21a-336-marketing-microchips-and-mcdonalds-debating-globalization-spring-2004,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,109,MITcourseware,MITcourseware,109,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/anthropology/21a-337j-documenting-culture-spring-2004,/courses/anthropology/21a-337j-documenting-culture-spring-2004,,21A.337J,http://ocw.mit.edu/courses/anthropology/21a-337j-documenting-culture-spring-2004,/courses/anthropology/21a-337j-documenting-culture-spring-2004,,Documenting Culture,http://ocw.mit.edu/courses/anthropology/21a-337j-documenting-culture-spring-2004,/courses/anthropology/21a-337j-documenting-culture-spring-2004,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,110,MITcourseware,MITcourseware,110,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/anthropology/21a-338j-gender-power-and-international-development-fall-2003,/courses/anthropology/21a-338j-gender-power-and-international-development-fall-2003,,21A.338J,http://ocw.mit.edu/courses/anthropology/21a-338j-gender-power-and-international-development-fall-2003,/courses/anthropology/21a-338j-gender-power-and-international-development-fall-2003,,Gender Power and International Development,http://ocw.mit.edu/courses/anthropology/21a-338j-gender-power-and-international-development-fall-2003,/courses/anthropology/21a-338j-gender-power-and-international-development-fall-2003,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,111,MITcourseware,MITcourseware,111,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/sloan-school-of-management/15-031j-energy-decisions-markets-and-policies-spring-2012,/courses/sloan-school-of-management/15-031j-energy-decisions-markets-and-policies-spring-2012,,21A.341J,http://ocw.mit.edu/courses/sloan-school-of-management/15-031j-energy-decisions-markets-and-policies-spring-2012,/courses/sloan-school-of-management/15-031j-energy-decisions-markets-and-policies-spring-2012,,Energy Decisions Markets and Policies,http://ocw.mit.edu/courses/sloan-school-of-management/15-031j-energy-decisions-markets-and-policies-spring-2012,/courses/sloan-school-of-management/15-031j-energy-decisions-markets-and-policies-spring-2012,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,112,MITcourseware,MITcourseware,112,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/anthropology/21a-342-environmental-struggles-fall-2004,/courses/anthropology/21a-342-environmental-struggles-fall-2004,,21A.342,http://ocw.mit.edu/courses/anthropology/21a-342-environmental-struggles-fall-2004,/courses/anthropology/21a-342-environmental-struggles-fall-2004,,Environmental Struggles,http://ocw.mit.edu/courses/anthropology/21a-342-environmental-struggles-fall-2004,/courses/anthropology/21a-342-environmental-struggles-fall-2004,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,113,MITcourseware,MITcourseware,113,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/science-technology-and-society/sts-062j-drugs-politics-and-culture-spring-2006,/courses/science-technology-and-society/sts-062j-drugs-politics-and-culture-spring-2006,,21A.344J,http://ocw.mit.edu/courses/science-technology-and-society/sts-062j-drugs-politics-and-culture-spring-2006,/courses/science-technology-and-society/sts-062j-drugs-politics-and-culture-spring-2006,,Drugs Politics and Culture,http://ocw.mit.edu/courses/science-technology-and-society/sts-062j-drugs-politics-and-culture-spring-2006,/courses/science-technology-and-society/sts-062j-drugs-politics-and-culture-spring-2006,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,114,MITcourseware,MITcourseware,114,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/anthropology/21a-348-photography-and-truth-spring-2008,/courses/anthropology/21a-348-photography-and-truth-spring-2008,,21A.348,http://ocw.mit.edu/courses/anthropology/21a-348-photography-and-truth-spring-2008,/courses/anthropology/21a-348-photography-and-truth-spring-2008,,Photography and Truth,http://ocw.mit.edu/courses/anthropology/21a-348-photography-and-truth-spring-2008,/courses/anthropology/21a-348-photography-and-truth-spring-2008,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,115,MITcourseware,MITcourseware,115,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/anthropology/21a-350j-cultures-of-computing-fall-2011,/courses/anthropology/21a-350j-cultures-of-computing-fall-2011,,21A.350J,http://ocw.mit.edu/courses/anthropology/21a-350j-cultures-of-computing-fall-2011,/courses/anthropology/21a-350j-cultures-of-computing-fall-2011,,Cultures of Computing,http://ocw.mit.edu/courses/anthropology/21a-350j-cultures-of-computing-fall-2011,/courses/anthropology/21a-350j-cultures-of-computing-fall-2011,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,116,MITcourseware,MITcourseware,116,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/anthropology/21a-360j-the-anthropology-of-sound-spring-2008,/courses/anthropology/21a-360j-the-anthropology-of-sound-spring-2008,,21A.360J,http://ocw.mit.edu/courses/anthropology/21a-360j-the-anthropology-of-sound-spring-2008,/courses/anthropology/21a-360j-the-anthropology-of-sound-spring-2008,,The Anthropology of Sound,http://ocw.mit.edu/courses/anthropology/21a-360j-the-anthropology-of-sound-spring-2008,/courses/anthropology/21a-360j-the-anthropology-of-sound-spring-2008,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,117,MITcourseware,MITcourseware,117,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/history/21h-380j-people-and-other-animals-fall-2013,/courses/history/21h-380j-people-and-other-animals-fall-2013,,21A.411J,http://ocw.mit.edu/courses/history/21h-380j-people-and-other-animals-fall-2013,/courses/history/21h-380j-people-and-other-animals-fall-2013,,People and Other Animals (Fall 2013),http://ocw.mit.edu/courses/history/21h-380j-people-and-other-animals-fall-2013,/courses/history/21h-380j-people-and-other-animals-fall-2013,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,118,MITcourseware,MITcourseware,118,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/political-science/17-55j-introduction-to-latin-american-studies-fall-2006,/courses/political-science/17-55j-introduction-to-latin-american-studies-fall-2006,,21A.430J,http://ocw.mit.edu/courses/political-science/17-55j-introduction-to-latin-american-studies-fall-2006,/courses/political-science/17-55j-introduction-to-latin-american-studies-fall-2006,,Introduction to Latin American Studies (Fall 2006),http://ocw.mit.edu/courses/political-science/17-55j-introduction-to-latin-american-studies-fall-2006,/courses/political-science/17-55j-introduction-to-latin-american-studies-fall-2006,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,119,MITcourseware,MITcourseware,119,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/anthropology/21a-441-the-conquest-of-america-spring-2004,/courses/anthropology/21a-441-the-conquest-of-america-spring-2004,,21A.441,http://ocw.mit.edu/courses/anthropology/21a-441-the-conquest-of-america-spring-2004,/courses/anthropology/21a-441-the-conquest-of-america-spring-2004,,The Conquest of America,http://ocw.mit.edu/courses/anthropology/21a-441-the-conquest-of-america-spring-2004,/courses/anthropology/21a-441-the-conquest-of-america-spring-2004,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,120,MITcourseware,MITcourseware,120,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/anthropology/21a-442j-violence-human-rights-and-justice-fall-2014,/courses/anthropology/21a-442j-violence-human-rights-and-justice-fall-2014,,21A.442J,http://ocw.mit.edu/courses/anthropology/21a-442j-violence-human-rights-and-justice-fall-2014,/courses/anthropology/21a-442j-violence-human-rights-and-justice-fall-2014,,Violence Human Rights and Justice,http://ocw.mit.edu/courses/anthropology/21a-442j-violence-human-rights-and-justice-fall-2014,/courses/anthropology/21a-442j-violence-human-rights-and-justice-fall-2014,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,121,MITcourseware,MITcourseware,121,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/anthropology/21a-445j-slavery-and-human-trafficking-in-the-21st-century-spring-2015,/courses/anthropology/21a-445j-slavery-and-human-trafficking-in-the-21st-century-spring-2015,,21A.445J,http://ocw.mit.edu/courses/anthropology/21a-445j-slavery-and-human-trafficking-in-the-21st-century-spring-2015,/courses/anthropology/21a-445j-slavery-and-human-trafficking-in-the-21st-century-spring-2015,,Slavery and Human Trafficking in the 21st Century,http://ocw.mit.edu/courses/anthropology/21a-445j-slavery-and-human-trafficking-in-the-21st-century-spring-2015,/courses/anthropology/21a-445j-slavery-and-human-trafficking-in-the-21st-century-spring-2015,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,122,MITcourseware,MITcourseware,122,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/anthropology/21a-453-anthropology-of-the-middle-east-spring-2004,/courses/anthropology/21a-453-anthropology-of-the-middle-east-spring-2004,,21A.453,http://ocw.mit.edu/courses/anthropology/21a-453-anthropology-of-the-middle-east-spring-2004,/courses/anthropology/21a-453-anthropology-of-the-middle-east-spring-2004,,Anthropology of the Middle East,http://ocw.mit.edu/courses/anthropology/21a-453-anthropology-of-the-middle-east-spring-2004,/courses/anthropology/21a-453-anthropology-of-the-middle-east-spring-2004,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,123,MITcourseware,MITcourseware,123,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/anthropology/21a-460j-medicine-religion-and-politics-in-africa-and-the-african-diaspora-spring-2005,/courses/anthropology/21a-460j-medicine-religion-and-politics-in-africa-and-the-african-diaspora-spring-2005,,21A.460J,http://ocw.mit.edu/courses/anthropology/21a-460j-medicine-religion-and-politics-in-africa-and-the-african-diaspora-spring-2005,/courses/anthropology/21a-460j-medicine-religion-and-politics-in-africa-and-the-african-diaspora-spring-2005,,Medicine Religion and Politics in Africa and the African Diaspora,http://ocw.mit.edu/courses/anthropology/21a-460j-medicine-religion-and-politics-in-africa-and-the-african-diaspora-spring-2005,/courses/anthropology/21a-460j-medicine-religion-and-politics-in-africa-and-the-african-diaspora-spring-2005,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,124,MITcourseware,MITcourseware,124,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/anthropology/21a-461-what-is-capitalism-fall-2013,/courses/anthropology/21a-461-what-is-capitalism-fall-2013,,21A.461,http://ocw.mit.edu/courses/anthropology/21a-461-what-is-capitalism-fall-2013,/courses/anthropology/21a-461-what-is-capitalism-fall-2013,,What is Capitalism?,http://ocw.mit.edu/courses/anthropology/21a-461-what-is-capitalism-fall-2013,/courses/anthropology/21a-461-what-is-capitalism-fall-2013,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,125,MITcourseware,MITcourseware,125,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/anthropology/21a-470j-gender-and-representation-of-asian-women-spring-2010,/courses/anthropology/21a-470j-gender-and-representation-of-asian-women-spring-2010,,21A.470J,http://ocw.mit.edu/courses/anthropology/21a-470j-gender-and-representation-of-asian-women-spring-2010,/courses/anthropology/21a-470j-gender-and-representation-of-asian-women-spring-2010,,Gender and Representation of Asian Women,http://ocw.mit.edu/courses/anthropology/21a-470j-gender-and-representation-of-asian-women-spring-2010,/courses/anthropology/21a-470j-gender-and-representation-of-asian-women-spring-2010,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,126,MITcourseware,MITcourseware,126,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/anthropology/21a-500j-technology-and-culture-spring-2014,/courses/anthropology/21a-500j-technology-and-culture-spring-2014,,21A.500J,http://ocw.mit.edu/courses/anthropology/21a-500j-technology-and-culture-spring-2014,/courses/anthropology/21a-500j-technology-and-culture-spring-2014,,Technology and Culture,http://ocw.mit.edu/courses/anthropology/21a-500j-technology-and-culture-spring-2014,/courses/anthropology/21a-500j-technology-and-culture-spring-2014,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,127,MITcourseware,MITcourseware,127,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/anthropology/21a-501j-art-craft-science-spring-2013,/courses/anthropology/21a-501j-art-craft-science-spring-2013,,21A.501J,http://ocw.mit.edu/courses/anthropology/21a-501j-art-craft-science-spring-2013,/courses/anthropology/21a-501j-art-craft-science-spring-2013,,Art Craft Science,http://ocw.mit.edu/courses/anthropology/21a-501j-art-craft-science-spring-2013,/courses/anthropology/21a-501j-art-craft-science-spring-2013,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,128,MITcourseware,MITcourseware,128,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/anthropology/21a-506-the-business-of-politics-a-view-of-latin-america-spring-2014,/courses/anthropology/21a-506-the-business-of-politics-a-view-of-latin-america-spring-2014,,21A.506,http://ocw.mit.edu/courses/anthropology/21a-506-the-business-of-politics-a-view-of-latin-america-spring-2014,/courses/anthropology/21a-506-the-business-of-politics-a-view-of-latin-america-spring-2014,,The Business of Politics: A View of Latin America,http://ocw.mit.edu/courses/anthropology/21a-506-the-business-of-politics-a-view-of-latin-america-spring-2014,/courses/anthropology/21a-506-the-business-of-politics-a-view-of-latin-america-spring-2014,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,129,MITcourseware,MITcourseware,129,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/anthropology/21a-550j-dv-lab-documenting-science-through-video-and-new-media-fall-2012,/courses/anthropology/21a-550j-dv-lab-documenting-science-through-video-and-new-media-fall-2012,,21A.550J,http://ocw.mit.edu/courses/anthropology/21a-550j-dv-lab-documenting-science-through-video-and-new-media-fall-2012,/courses/anthropology/21a-550j-dv-lab-documenting-science-through-video-and-new-media-fall-2012,,DV Lab: Documenting Science Through Video and New Media,http://ocw.mit.edu/courses/anthropology/21a-550j-dv-lab-documenting-science-through-video-and-new-media-fall-2012,/courses/anthropology/21a-550j-dv-lab-documenting-science-through-video-and-new-media-fall-2012,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,130,MITcourseware,MITcourseware,130,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/anthropology/21a-801j-cross-cultural-investigations-technology-and-development-fall-2012,/courses/anthropology/21a-801j-cross-cultural-investigations-technology-and-development-fall-2012,,21A.801J,http://ocw.mit.edu/courses/anthropology/21a-801j-cross-cultural-investigations-technology-and-development-fall-2012,/courses/anthropology/21a-801j-cross-cultural-investigations-technology-and-development-fall-2012,,Cross-Cultural Investigations: Technology and Development,http://ocw.mit.edu/courses/anthropology/21a-801j-cross-cultural-investigations-technology-and-development-fall-2012,/courses/anthropology/21a-801j-cross-cultural-investigations-technology-and-development-fall-2012,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,131,MITcourseware,MITcourseware,131,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/history/21h-380j-people-and-other-animals-fall-2013,/courses/history/21h-380j-people-and-other-animals-fall-2013,,21A.419J,http://ocw.mit.edu/courses/history/21h-380j-people-and-other-animals-fall-2013,/courses/history/21h-380j-people-and-other-animals-fall-2013,,People and Other Animals (Fall 2013),http://ocw.mit.edu/courses/history/21h-380j-people-and-other-animals-fall-2013,/courses/history/21h-380j-people-and-other-animals-fall-2013,,Graduate
webpage/url:http://ocw.mit.edu/courses/|,132,MITcourseware,MITcourseware,132,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/anthropology/21a-750j-social-theory-and-analysis-fall-2011,/courses/anthropology/21a-750j-social-theory-and-analysis-fall-2011,,21A.750J,http://ocw.mit.edu/courses/anthropology/21a-750j-social-theory-and-analysis-fall-2011,/courses/anthropology/21a-750j-social-theory-and-analysis-fall-2011,,Social Theory and Analysis,http://ocw.mit.edu/courses/anthropology/21a-750j-social-theory-and-analysis-fall-2011,/courses/anthropology/21a-750j-social-theory-and-analysis-fall-2011,,Graduate
webpage/url:http://ocw.mit.edu/courses/|,133,MITcourseware,MITcourseware,133,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/anthropology/21a-850j-the-anthropology-of-cybercultures-spring-2009,/courses/anthropology/21a-850j-the-anthropology-of-cybercultures-spring-2009,,21A.850J,http://ocw.mit.edu/courses/anthropology/21a-850j-the-anthropology-of-cybercultures-spring-2009,/courses/anthropology/21a-850j-the-anthropology-of-cybercultures-spring-2009,,The Anthropology of Cybercultures,http://ocw.mit.edu/courses/anthropology/21a-850j-the-anthropology-of-cybercultures-spring-2009,/courses/anthropology/21a-850j-the-anthropology-of-cybercultures-spring-2009,,Graduate
webpage/url:http://ocw.mit.edu/courses/|,134,MITcourseware,MITcourseware,134,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/architecture/4-001j-cityscope-new-orleans-spring-2007,/courses/architecture/4-001j-cityscope-new-orleans-spring-2007,,4.001J,http://ocw.mit.edu/courses/architecture/4-001j-cityscope-new-orleans-spring-2007,/courses/architecture/4-001j-cityscope-new-orleans-spring-2007,,CityScope: New Orleans,http://ocw.mit.edu/courses/architecture/4-001j-cityscope-new-orleans-spring-2007,/courses/architecture/4-001j-cityscope-new-orleans-spring-2007,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,135,MITcourseware,MITcourseware,135,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/architecture/4-101-experiencing-architecture-studio-spring-2003,/courses/architecture/4-101-experiencing-architecture-studio-spring-2003,,4.101,http://ocw.mit.edu/courses/architecture/4-101-experiencing-architecture-studio-spring-2003,/courses/architecture/4-101-experiencing-architecture-studio-spring-2003,,Experiencing Architecture Studio,http://ocw.mit.edu/courses/architecture/4-101-experiencing-architecture-studio-spring-2003,/courses/architecture/4-101-experiencing-architecture-studio-spring-2003,,Undergraduate
webpage/url:http://ocw.mit.edu/courses/|,136,MITcourseware,MITcourseware,136,http://ocw.mit.edu/courses/,http://ocw.mit.edu/courses/architecture/4-104-architecture-studio-intentions-spring-2005,/courses/architecture/4-104-architecture-studio-intentions-spring-2005,,4.104,http://ocw.mit.edu/courses/architecture/4-104-architecture-studio-intentions-spring-2005,/courses/architecture/4-104-architecture-studio-intentions-spring-2005,,Architecture Studio: Intentions,http://ocw.mit.edu/courses/architecture/4-104-architecture-studio-intentions-spring-2005,/courses/architecture/4-104-architecture-studio-intentions-spring-2005,,Undergraduate
